timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,user_agent,url,is_internal_traffic,label,attack_type,prediction
2025-10-08 16:07:41,17232112246,10913116649,7862,445,0,11410,23961,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/test.php?id=492340,0,0,benign,1
2025-10-08 16:08:00,2264985186,19511950243,35845,445,0,69721,130594,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://internal.bank.local/phpmyadmin?id=885566,0,0,benign,1
2025-10-08 16:09:06,4322212132,1111381613,25421,80,1,31775,66317,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/config.php?id=199304,0,0,benign,-1
2025-10-08 16:14:50,28167165144,11117165166,443,443,0,31871,29124,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/admin?id=822492,0,1,brute-force,1
2025-10-08 16:20:38,16197106240,2111475225,13839,22,1,28481,92515,python-requests/2.31.0,https://internal.bank.local/.env?id=115541,0,0,benign,-1
2025-10-08 16:34:19,13920221931,177109243251,44388,53,2,55049,111893,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/dashboard?id=740787,0,0,benign,-1
2025-10-08 16:36:33,601095492,23853114165,22473,25,0,14484,36755,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/login?id=882756,0,0,benign,1
2025-10-08 17:01:36,83887103,173148217191,39199,445,0,334783,873015,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/shell?id=153162,0,0,benign,-1
2025-10-08 17:11:28,1681616100,22712353194,19563,21,0,3054,7381,python-requests/2.31.0,https://webmail.corp/manager/html?id=522924,0,0,benign,1
2025-10-08 17:55:43,5523411217,1766254140,50462,80,0,1392,4773,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/dashboard?id=304149,0,0,benign,1
2025-10-08 18:18:46,16914218812,8993241235,53,22,0,1219,1762,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/dashboard?id=28649,1,0,benign,-1
2025-10-08 18:30:21,1811121078,110164231192,445,3306,0,790,1185,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://portal.example.org/phpmyadmin?id=217449,0,0,benign,1
2025-10-08 18:33:38,19725552183,972757143,33465,25,0,64671,189667,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/?id=393037,0,0,benign,1
2025-10-08 18:34:26,25166198174,28165142164,53829,22,1,152122,422414,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/backup.sql?id=355483,0,0,benign,-1
2025-10-08 18:59:45,86922998,180114190253,42806,25,1,24122,21002,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://internal.bank.local/login?id=6146,0,0,benign,-1
2025-10-08 19:08:53,131119660,168240127111,14510,4537,0,28754,17702,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/config.php?id=286992,0,0,benign,1
2025-10-08 19:26:35,66315861,222237101250,10810,53,0,59933,221313,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/admin?id=530708,1,0,benign,-1
2025-10-08 19:51:03,21307096,21518512320,25,22,0,1382769,425504,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/wp-login.php?id=799371,0,0,benign,-1
2025-10-08 20:18:15,971041961,662109122,47930,445,1,9407,3004,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/dashboard?id=276399,0,0,benign,-1
2025-10-08 21:10:49,23722716835,54259133,9872,3389,0,3846,3347,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/phpmyadmin?id=987610,0,0,benign,1
2025-10-08 21:15:46,7216220134,8420322969,65144,80,0,19136,69318,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/admin?id=80381,0,0,benign,-1
2025-10-08 21:54:48,203212147193,165918344,33592,21,0,29484,123534,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/.env?id=494877,0,0,benign,1
2025-10-08 22:05:55,711716988,14510167186,38052,445,0,121174,219940,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/shell?id=656025,0,0,benign,1
2025-10-08 22:46:17,235127113156,9024778129,44766,25,1,34779,114751,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/test.php?id=959020,0,0,benign,-1
2025-10-08 22:55:29,114333223,40199203130,45933,443,0,44274,162504,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/admin?id=235526,0,0,benign,1
2025-10-08 23:02:06,1637210433,20710588248,3306,25,0,488301,414194,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://webmail.corp/config.php?id=973823,1,0,benign,-1
2025-10-08 23:09:44,248810461,1104846153,1433,22,0,1856,2708,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/?id=881216,0,0,benign,1
2025-10-09 00:15:45,15612715574,12910345196,25,3389,1,1505,2082,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/api/v1/users?id=44153,0,0,benign,-1
2025-10-09 00:20:38,14822910370,327660118,29100,21,0,32878,25486,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/shell?id=653,0,0,benign,1
2025-10-09 00:29:55,22124640244,24017071225,44022,53,0,3368,1074,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/wp-login.php?id=113888,0,0,benign,1
2025-10-09 00:38:11,24918420397,2552049336,10733,80,1,2546,391,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/dashboard?id=401834,1,1,c2,-1
2025-10-09 01:59:21,13022179210,10024825536,41768,22,1,45380,72955,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/owa/auth/logon.aspx?id=474852,0,0,benign,-1
2025-10-09 02:47:43,24524610196,891109133,43178,20401,0,23476,37137,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/manager/html?id=946780,0,0,benign,-1
2025-10-09 03:36:42,1878913198,5157143125,19731,3306,0,27815,36683,curl/8.4.0,https://app.company.in/login?id=647303,1,0,benign,-1
2025-10-09 04:18:49,972463686,1822539637,32509,3389,1,27685,37813,sqlmap/1.8,https://api.service.io/dashboard?id=461539,0,0,benign,-1
2025-10-09 04:27:34,3524010040,5216125160,41028,53,0,3802,4813,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/shell?id=361188,0,0,benign,1
2025-10-09 04:30:04,2359724,121105126248,20714,80,0,53094,69440,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/manager/html?id=954087,1,0,benign,-1
2025-10-09 04:40:10,221191251104,23351158185,1252,5800,0,7713,29861,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/test.php?id=659296,0,0,benign,-1
2025-10-09 05:24:34,7936209227,1241335795,445,80,0,986,230,curl/8.4.0,https://internal.bank.local/config.php?id=896802,0,0,benign,1
2025-10-09 05:29:11,1063197239,16723333159,14061,80,0,1677,1973,sqlmap/1.8,https://webmail.corp/wp-login.php?id=21913,0,0,benign,1
2025-10-09 05:35:16,1458399196,8936202156,44891,25,0,94384,385525,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/owa/auth/logon.aspx?id=782546,1,0,benign,-1
2025-10-09 05:50:13,112130178131,1316869170,58153,445,0,7615,5691,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/shell?id=560020,0,0,benign,1
2025-10-09 05:57:51,182250188179,246168115244,5496,443,1,8216,11908,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/config.php?id=437424,0,0,benign,-1
2025-10-09 06:01:20,15197217189,8144243134,80,25,0,28747,83371,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/owa/auth/logon.aspx?id=399342,1,0,benign,-1
2025-10-09 06:14:54,641242449,177251253156,15380,22,1,11883,5687,curl/8.4.0,https://portal.example.org/owa/auth/logon.aspx?id=871725,0,0,benign,-1
2025-10-09 06:21:35,23618514179,20511420276,63076,3389,0,42965,4088,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/test.php?id=647645,0,0,benign,-1
2025-10-09 06:29:09,17175133155,1729325054,62750,22,0,20296,46840,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/api/v1/users?id=499924,0,0,benign,1
2025-10-09 06:54:48,15582630,5750216246,53,53,0,7165,7161,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/admin?id=73177,0,0,benign,1
2025-10-09 07:29:33,19847196102,1753665150,26657,22,1,30023,87304,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/manager/html?id=730429,0,0,benign,-1
2025-10-09 07:29:41,1814196225,394312283,60780,3389,0,129074,405432,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://internal.bank.local/dashboard?id=367694,0,0,benign,-1
2025-10-09 07:40:54,178154195151,1681062528,20687,22,0,95273,223092,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/api/v1/users?id=572788,0,0,benign,1
2025-10-09 07:48:30,1631767369,962291223,44529,443,0,71337,71416,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/?id=385536,0,0,benign,1
2025-10-09 07:57:43,192107203179,67207142245,16656,3306,0,27066,62510,sqlmap/1.8,https://app.company.in/admin?id=422317,0,0,benign,1
2025-10-09 08:03:22,79386209,1351475344,52089,443,0,20879,16521,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/api/v1/users?id=539167,0,0,benign,1
2025-10-09 08:53:25,199213213168,37616455,443,443,1,153546,263901,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/backup.sql?id=267549,1,1,brute-force,-1
2025-10-09 09:17:34,96956851,18124230241,53374,445,0,47365,112403,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/owa/auth/logon.aspx?id=224431,0,0,benign,1
2025-10-09 09:34:18,1259356116,197155106150,51873,21,0,12215,30331,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/config.php?id=606845,0,0,benign,1
2025-10-09 09:56:21,1461089552,210228163222,14027,80,0,271962,782393,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/config.php?id=299476,1,0,benign,-1
2025-10-09 09:59:51,16939867,4180225246,43173,3306,1,61361,112271,curl/8.4.0,https://portal.example.org/wp-login.php?id=153372,0,0,benign,-1
2025-10-09 10:15:12,234558521,4463115244,40501,21,0,18101,73015,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/wp-login.php?id=910424,0,0,benign,1
2025-10-09 10:21:30,764319332,135211882,59297,21,0,105308,122467,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/.env?id=403487,1,0,benign,-1
2025-10-09 10:34:55,71321758,19616322173,64899,445,0,8350,13829,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/config.php?id=62931,1,0,benign,-1
2025-10-09 10:47:19,17351416,25510722818,62486,234,0,4817,3065,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/shell?id=397465,0,1,port-scan,-1
2025-10-09 10:54:05,6932125,965411820,16081,25,0,147857,51597,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/wp-login.php?id=550385,0,0,benign,-1
2025-10-09 12:11:19,19417221987,114142224228,25538,80,0,23617,41533,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/?id=690696,0,0,benign,1
2025-10-09 12:17:07,95175161210,1901186325,58070,22,1,50576,131550,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/login?id=695339,0,0,benign,-1
2025-10-09 12:21:43,6218420497,5810622816,53840,53,0,14429,55192,python-requests/2.31.0,https://portal.example.org/backup.sql?id=659813,0,0,benign,1
2025-10-09 12:24:21,15729182224,172128136102,47085,22,1,50324,110446,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/.env?id=71122,0,0,benign,-1
2025-10-09 13:06:04,15562143244,1257783,6800,1433,0,70036,75379,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/api/v1/users?id=837271,0,0,benign,1
2025-10-09 13:11:39,4911645,7825475156,63772,80,0,479972,114108,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/phpmyadmin?id=478215,1,0,benign,-1
2025-10-09 13:21:27,16318423249,3815328168,52702,3306,0,47775,35992,python-urllib/3.9,https://internal.bank.local/owa/auth/logon.aspx?id=420922,1,0,benign,-1
2025-10-09 13:22:57,20716622760,16711816415,11356,22,0,32717,114363,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/login?id=565615,0,0,benign,1
2025-10-09 14:05:41,156248204190,1955227224,41173,1433,0,6519,22518,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://app.company.in/test.php?id=535093,1,0,benign,-1
2025-10-09 14:44:47,15741178110,12484174132,24132,25,1,18857,32722,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/?id=719426,0,0,benign,-1
2025-10-09 16:03:12,9915099183,18190218198,42777,22,0,6246,23471,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/.env?id=707308,0,0,benign,1
2025-10-09 16:03:17,371665128,7651164227,37477,3389,0,13798,37264,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/shell?id=251801,0,0,benign,1
2025-10-09 16:05:01,20444154214,218120110191,42219,21,0,16894,37458,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/shell?id=354860,0,0,benign,1
2025-10-09 16:09:23,17323986230,9228898,29495,443,0,24088,84745,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/?id=342569,0,0,benign,1
2025-10-09 16:30:11,13912312455,166205109196,21,53,0,17739,35725,curl/8.4.0,https://webmail.corp/owa/auth/logon.aspx?id=324347,0,0,benign,1
2025-10-09 16:46:14,2551482238,14735220179,21,3306,0,21302,40582,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/login?id=951334,0,0,benign,1
2025-10-09 16:49:37,238167196197,245317087,14996,3306,0,115432,238471,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/api/v1/users?id=656852,0,0,benign,-1
2025-10-09 17:49:46,72112131171,19111213153,49503,3306,1,587618,1927680,python-requests/2.28,https://portal.example.org/owa/auth/logon.aspx?id=811874,0,1,command-injection,-1
2025-10-09 17:54:28,1226369237,63250105186,41495,3389,1,65212,211554,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/shell?id=11057,0,0,benign,-1
2025-10-09 18:01:33,178170114239,15117249127,58581,25,0,12674,18970,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://app.company.in/wp-login.php?id=778535,0,0,benign,1
2025-10-09 18:06:06,1483317597,160392383,32533,53,0,57156,236026,python-requests/2.31.0,https://api.service.io/config.php?id=258568,0,0,benign,1
2025-10-09 18:08:01,234195223207,199110248147,25,1433,0,47727,83673,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/api/v1/users?id=412840,0,0,benign,1
2025-10-09 18:24:21,889659147,4146189133,33797,3389,0,12312,1537,python-requests/2.31.0,https://portal.example.org/login?id=21176,0,0,benign,1
2025-10-09 18:35:56,98015916,2074920047,28131,53,0,24194,92202,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://portal.example.org/?id=896318,0,0,benign,1
2025-10-09 18:41:45,109163186205,16417135193,56096,1433,0,233331,249149,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/admin?id=690547,1,0,benign,-1
2025-10-09 18:44:32,1746411328,11113824463,16343,21,1,2010,1167,python-requests/2.31.0,https://portal.example.org/backup.sql?id=684748,0,0,benign,-1
2025-10-09 18:57:25,102423581,3818416416,443,443,0,82,249,python-requests/2.31.0,https://internal.bank.local/phpmyadmin?id=794808,0,1,brute-force,1
2025-10-09 19:00:22,38151112128,197217168214,37507,1433,0,75434,172050,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/.env?id=218252,0,0,benign,1
2025-10-09 19:48:07,17523375154,3512171184,49998,1433,1,94572,246696,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/backup.sql?id=251374,0,0,benign,-1
2025-10-09 19:54:33,821586371,2352256134,47728,443,0,2740,6717,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/phpmyadmin?id=895425,0,0,benign,1
2025-10-09 20:15:06,218244110127,723081233,1075,53,0,20046,11841,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/config.php?id=331300,0,0,benign,1
2025-10-09 20:21:51,7519230252,23017176123,7960,80,0,14114,24637,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/admin?id=489437,0,0,benign,1
2025-10-09 20:29:27,20817078212,1411111981,3389,3389,0,9323,31988,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://app.company.in/api/v1/users?id=230434,0,1,brute-force,1
2025-10-09 20:32:29,1892691220,1882623052,46404,25,1,4127,16062,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/owa/auth/logon.aspx?id=216507,1,0,benign,-1
2025-10-09 20:34:08,125200153253,22113414283,443,443,0,36525,53255,curl/8.4.0,https://api.service.io/dashboard?id=74098,0,0,benign,1
2025-10-09 20:36:36,2098111141,173211250221,48595,25,0,148817,484838,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/api/v1/users?id=315591,1,0,benign,-1
2025-10-09 20:48:25,101172216174,1794022868,5812,53,0,40550,21827,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/dashboard?id=918936,0,0,benign,1
2025-10-09 20:58:51,122178200101,769417249,25,445,0,160458,201390,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/phpmyadmin?id=216171,0,0,benign,-1
2025-10-09 21:15:29,19144144179,8113328238,33022,80,0,54281,59933,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/backup.sql?id=651223,0,0,benign,1
2025-10-09 21:36:52,2379920125,24618543250,1433,53,0,43781,134359,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/config.php?id=372239,0,0,benign,1
2025-10-09 21:42:29,3416527218,229189166108,25,443,0,39613,125485,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/admin?id=747298,0,0,benign,1
2025-10-09 21:48:39,240155234168,1241434145,4965,443,0,58777,244109,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://internal.bank.local/dashboard?id=137388,0,0,benign,1
2025-10-09 22:09:16,4270226179,14914080102,56417,21,0,11886,48456,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/?id=499547,1,0,benign,-1
2025-10-09 22:19:32,56100493,8112418237,34587,80,1,101363,264971,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/admin?id=702436,0,0,benign,-1
